location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,Age,pal_lat
U1318,Order Gonyaulacales Family uncertain,uncertain,Labyrinthodinium,truncatum,NA,70% C5Cn.1r,"Louwye et al., 2008",0.7 in mag_C5Cn.1r,FO,16.2785,46.9623375
U1318,Order Gonyaulacales Family uncertain,uncertain,Labyrinthodinium,truncatum,modicum,25% C5Cn.2n,"Louwye et al., 2008",0.25 in mag_C5Cn.2n,FO,16.429750000000002,46.92830625
U1318,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,25% C5ACn,"Louwye et al., 2008",0.25 in mag_C5ACn,FO,13.98725,47.47786875
646,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,40% in NN21,"De Vernal et al., 1992",0.4 in nan_n_NN21,LO,0.174,58.163972
646,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,ramulifera,NA,94% in NN19,"De Vernal et al., 1992",0.94 in nan_n_NN19,LO,0.5294000000000001,58.0495332
646,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,choane,NA,67% in NN19,"De Vernal et al., 1992",0.67 in nan_n_NN19,FO,0.9316999999999999,57.9199926
646,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,choane,NA,45% in NN21,"De Vernal et al., 1992",0.45 in nan_n_NN21,LO,0.15949999999999998,58.168641
646,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,sphaerica,NA,50% NN16,"De Vernal and Mudie, 1989",0.5 in nan_n_NN16,LO,3.095,57.22341
646,Gonyaulacaceae,Gonyaulacoideae,Bitectatodinium,serratum,NA,60% CN9a,"Head et al., 1989",0.6 in nan_c_CN9a,LO,7.768,55.718704
646,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,namocensis,NA,50% CN9a,"Head et al., 1989",0.5 in nan_c_CN9a,FO,7.8549999999999995,55.690690000000004
646,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,namocensis,NA,55% CN9a,"Head et al., 1989",0.55 in nan_c_CN9a,LO,7.8115,55.704697
646,Protoperidiniaceae,all,Cristadinium,cristatoserratum,NA,25% CN9b,"Head et al., 1989",0.25 in nan_c_CN9b,LO,7.2925,55.871815
646,Protoperidiniaceae,all,Cristadinium,diminutivum,NA,70% NN10,"Head et al., 1989",0.7 in nan_n_NN10,FO,8.661999999999999,55.430836
646,Protoperidiniaceae,all,Cristadinium,diminutivum,NA,50% NN12,"Head et al., 1989",0.5 in nan_n_NN12,LO,5.355,56.495689999999996
646,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pseudocolligerum,NA,20% in CN9a,"Head et al., 1989",0.2 in nan_c_CN9a,FO,8.116,55.606648
646,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pseudocolligerum,NA,50% CN9a,"Head et al., 1989",0.5 in nan_c_CN9a,LO,7.8549999999999995,55.690690000000004
646,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pastielsii,NA,40% NN10,"Head et al., 1989",0.4 in nan_n_NN10,FO,9.033999999999999,55.311052000000004
646,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pastielsii,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,LO,8.91,55.35098
646,Gonyaulacaceae,other,Filisphaera,filifera,NA,50% CN9b,"Head et al., 1989",0.5 in nan_c_CN9b,FO,7.165,55.91287
646,Gonyaulacaceae,other,Filisphaera,microornata,NA,20% NN12,"Head et al., 1989",0.2 in nan_n_NN12,FO,5.4959999999999996,56.450288
646,Gonyaulacaceae,other,Filisphaera,filifera,NA,55% in NN19,"De Vernal et al., 1992",0.55 in nan_n_NN19,LO,1.1105,57.862418999999996
646,Gonyaulacaceae,Cribroperidinioideae,Hystrichokolpoma,rigaudiae,NA,60% NN10,"Head et al., 1989",0.6 in nan_n_NN10,FO,8.786,55.390908
646,Gonyaulacaceae,Cribroperidinioideae,Hystrichokolpoma,rigaudiae,NA,60% NN10,"Head et al., 1989",0.6 in nan_n_NN10,LO,8.786,55.390908
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,aculeatum,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,aculeatum,NA,50% NN12,"Head et al., 1989",0.5 in nan_n_NN12,LO,5.355,56.495689999999996
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,fenestroseptatum,NA,0% NN12,"Head et al., 1989",0 in nan_n_NN12,FO,5.59,56.42002
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,fenestroseptatum,NA,50% NN12,"Head et al., 1989",0.5 in nan_n_NN12,LO,5.355,56.495689999999996
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,sphaericum,NA,60% in NN19,"De Vernal et al., 1992",0.6 in nan_n_NN19,FO,1.036,57.886407999999996
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,velorum,NA,45% NN19,"De Vernal and Mudie, 1989",0.45 in nan_n_NN19,LO,1.2595,57.814441
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,velorum,NA,97% in NN19,"De Vernal et al., 1992",0.97 in nan_n_NN19,LO,0.4846999999999999,58.0639266
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,japonicum,NA,55% in NN20,"De Vernal et al., 1992",0.5 in nan_n_NN20,LO,0.365,58.10247
646,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,strialatum,NA,40% in NN21,"De Vernal et al., 1992",0.4 in nan_n_NN21,LO,0.174,58.163972
646,Gonyaulacaceae,other,Invertocysta,lacrymosa,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Gonyaulacaceae,other,Invertocysta,lacrymosa,NA,67% NN16,"De Vernal and Mudie, 1989",0.67 in nan_n_NN16,LO,2.8893000000000004,57.2896454
646,Order Gonyaulacales Family uncertain,uncertain,Labyrinthodinium,truncatum,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Order Gonyaulacales Family uncertain,uncertain,Labyrinthodinium,truncatum,NA,60% NN10,"Head et al., 1989",0.6 in nan_n_NN10,LO,8.786,55.390908
646,Protoperidiniaceae,all,Lejeunecysta,tenella,NA,90% CN9a,"Head et al., 1989",0.9 in nan_c_CN9a,FO,7.507,55.802746
646,Protoperidiniaceae,all,Lejeunecysta,tenella,NA,30% CN9b,"Head et al., 1989",0.3 in nan_c_CN9b,LO,7.267,55.880026
646,Protoperidiniaceae,all,Lejeunecysta,fallax,NA,100% NN16,"De Vernal and Mudie, 1989",1 in nan_n_NN16,LO,2.49,57.41822
646,Gonyaulacaceae,Cribroperidinioideae,Lingulodinium,machaerophorum,NA,50% CN9b,"Head et al., 1989",0.5 in nan_c_CN9b,LO,7.165,55.91287
646,Gonyaulacaceae,other,Melitasphaeridium,choanophorum,NA,50% NN12,"Head et al., 1989",0.5 in nan_n_NN12,LO,5.355,56.495689999999996
646,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,labyrinthus,NA,45% CN9a,"Head et al., 1989",0.45 in nan_c_CN9a,FO,7.898499999999999,55.676683
646,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,labyrinthus,NA,40% CN9b,"Head et al., 1989",0.4 in nan_c_CN9b,LO,7.216,55.896448
646,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,major,NA,40% NN10,"Head et al., 1989",0.4 in nan_n_NN10,LO,9.033999999999999,55.311052000000004
646,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,centrocarpum,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,eirikianum,NA,50% NN10,"Head et al., 1989",0.5 in nan_n_NN10,FO,8.91,55.35098
646,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,eirikianum,NA,50% NN12,"Head et al., 1989",0.5 in nan_n_NN12,LO,5.355,56.495689999999996
646,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,crassum,NA,0% NN16,"De Vernal and Mudie, 1989",0 in nan_n_NN16,LO,3.7,57.0286
646,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,longispinigerum,NA,0% NN16,"De Vernal and Mudie, 1989",0 in nan_n_NN16,LO,3.7,57.0286
646,Gonyaulacaceae,Gonyaulacoideae,Pentadinium,laticinctum,NA,70% CN9a,"Head et al., 1989",0.7 in nan_c_CN9a,LO,7.681,55.746718
646,Peridiniaceae,other,Peridinium,faeroense,NA,45% in NN19,"De Vernal et al., 1992",0.45 in nan_n_NN19,FO,1.2595,57.814441
646,Goniodomaceae,all,Polysphaeridium,zoharyi,NA,90% in NN20,"De Vernal et al., 1992",0.9 in nan_n_NN20,LO,0.30499999999999994,58.12179
646,Protoperidiniaceae,all,Selenopemphix,indentata,NA,50% CN9a,"Head et al., 1989",0.5 in nan_c_CN9a,FO,7.8549999999999995,55.690690000000004
646,Protoperidiniaceae,all,Selenopemphix,indentata,NA,60% CN9a,"Head et al., 1989",0.6 in nan_c_CN9a,LO,7.768,55.718704
646,Protoperidiniaceae,all,Selenopemphix,armata,NA,50% NN16,"De Vernal and Mudie, 1989",0.5 in nan_n_NN16,LO,3.095,57.22341
646,Protoperidiniaceae,all,Selenopemphix,minusa,NA,0% in NN19,"De Vernal and Mudie, 1989",0 in nan_n_NN19,FO,1.93,57.59854
646,Protoperidiniaceae,all,Selenopemphix,minusa,NA,0% NN19,"De Vernal and Mudie, 1989",0 in nan_n_NN19,FO,1.93,57.59854
646,Protoperidiniaceae,all,Selenopemphix,quanta,NA,95% in NN19,"De Vernal et al., 1992",0.95 in nan_n_NN19,FO,0.5145,58.054331
646,Protoperidiniaceae,all,Selenopemphix,nephroides,NA,20% in NN20,"De Vernal et al., 1992",0.2 in nan_n_NN20,LO,0.41,58.08798
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ellipsoideus,NA,75% CN9b,"Head et al., 1989",0.75 in nan_c_CN9b,FO,7.0375,55.953925
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,rubinus,NA,45% in Matuyama,"De Vernal et al., 1992",0.45 in mag_Matuyama,LO,1.7744,57.6486432
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ellipsoideus,NA,100% NN11,"Head et al., 1989",1 in nan_n_NN11,LO,5.59,56.42002
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,elongatus,NA,30% in NN12,"De Vernal and Mudie, 1989",0.3 in nan_n_NN12,FO,5.449,56.465422
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,membranaceus,NA,67% in NN19,"De Vernal et al., 1992",0.67 in nan_n_NN19,LO,0.9316999999999999,57.9199926
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,pachydermus,NA,45% in NN19,"De Vernal et al., 1992",0.45 in nan_n_NN19,FO,1.2595,57.814441
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,pachydermus,NA,45% in NN19,"De Vernal et al., 1992",0.45 in nan_n_NN19,LO,1.2595,57.814441
646,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,mirabilis,NA,50% in NN21,"De Vernal et al., 1992",0.5 in nan_n_NN21,LO,0.145,58.17331
646,Gonyaulacaceae,Gonyaulacoideae,Tectatodinium,pellitum,NA,75% NN12,"Head et al., 1989",0.75 in nan_n_NN12,FO,5.2375,56.533525
646,Protoperidiniaceae,all,Trinovantedinium,variabile,NA,75% CN9a,"Head et al., 1989",0.75 in nan_c_CN9a,FO,7.637499999999999,55.760725
646,Protoperidiniaceae,all,Trinovantedinium,glorianum,NA,60% NN10,"Head et al., 1989",0.6 in nan_n_NN10,FO,8.786,55.390908
646,Protoperidiniaceae,all,Trinovantedinium,variabile,NA,0% NN16,"De Vernal and Mudie, 1989",0 in nan_n_NN16,LO,3.7,57.0286
646,Protoperidiniaceae,all,Trinovantedinium,applanatum,NA,95% in NN21,"De Vernal et al., 1992",0.95 in nan_n_NN21,FO,0.014500000000000013,58.215331
646,Goniodomaceae,all,Tuberculodinium,vancampoae,NA,60% CN9a,"Head et al., 1989",0.6 in nan_c_CN9a,LO,7.768,55.718704
646,Goniodomaceae,all,Tuberculodinium,vancampoae,NA,90% NN10,"Head et al., 1989",0.9 in nan_n_NN10,FO,8.414,55.510692
607,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,100% in NN19,"De Vernal et al., 1992",1 in nan_n_NN19,LO,0.43999999999999995,41
607,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,ramulifera,NA,33% in NN18,"De Vernal et al., 1992",0.33 in nan_n_NN18,LO,2.2382,39.15236
607,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,ramulifera,NA,33% in NN18,"Mudie, 1987",0.33 in nan_n_NN18,LO,2.2382,39.15236
607,Order Gonyaulacales Family uncertain,uncertain,Amiculosphaera,umbracula,NA,25%i n NN18,"Mudie, 1987",0.25 in nan_n_NN18,LO,2.275,39.145
607,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,confusum,NA,60% in CN15,"Versteegh, 1997",0.6 in nan_c_CN15,LO,0.11599999999999999,41
607,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,choane,NA,50% in NN19,"De Vernal et al., 1992",0.5 in nan_n_NN19,FO,1.185,40.667
607,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,choane,NA,50% in NN19,"Mudie, 1987",0.5 in nan_n_NN19,FO,1.185,40.667
607,Gonyaulacaceae,Gonyaulacoideae,Bitectatodinium,tepikiense,NA,50% in NN20,"De Vernal et al., 1992",0.5 in nan_n_NN20,LO,0.365,41
607,Protoperidiniaceae,all,Brigantedinium,cariacoense,NA,15% in NN19,"Mudie, 1987",0.15 in nan_n_NN19,FO,1.7065,39.728300000000004
607,Protoperidiniaceae,all,Brigantedinium,auranteum,NA,25% in NN19,"De Vernal et al., 1992",0.25 in nan_n_NN19,FO,1.5574999999999999,39.996500000000005
607,Protoperidiniaceae,all,Brigantedinium,simplex,NA,75% in NN19,"De Vernal et al., 1992",0.75 in nan_n_NN19,FO,0.8125,41
607,Gonyaulacaceae,Gonyaulacoideae,Corrudinium,harlandii,NA,50% in NN18,"De Vernal et al., 1992",0.5 in nan_n_NN18,LO,2.16,39.168
607,Gonyaulacaceae,other,Filisphaera,filifera,NA,50% in NN19,"De Vernal et al., 1992",0.5 in nan_n_NN19,LO,1.185,40.667
607,Gonyaulacaceae,other,Filisphaera,filifera,NA,50% in NN19,"Mudie, 1987",0.5 in nan_n_NN19,LO,1.185,40.667
607,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,japonicum,NA,10% in NN14,"Mudie, 1987",0.1 in nan_n_NN14,FO,4.109,38.75602
607,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,aliferum,NA,0% in NN18,"Mudie, 1987",0 in nan_n_NN18,LO,2.39,39.122
607,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,velorum,NA,33% in NN18,"De Vernal et al., 1992",0.33 in nan_n_NN18,LO,2.2382,39.15236
607,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,japonicum,NA,15% in NN19,"De Vernal et al., 1992",0.15 in nan_n_NN19,LO,1.7065,39.728300000000004
607,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,strialatum,NA,10% in NN19,"De Vernal et al., 1992",0.1 in nan_n_NN19,FO,1.781,39.5942
607,Gonyaulacaceae,other,Invertocysta,tabulata,NA,25% in CN15d,"Versteegh, 1997",0.75 in nan_c_CN15,LO,0.07250000000000001,41
607,Gonyaulacaceae,other,Invertocysta,lacrymosa,NA,60% in CN15b,"Versteegh, 1997",0.8 in nan_c_CN15,LO,0.057999999999999996,41
607,misc,misc,Islandinium,minutum,NA,0% in NN21,"De Vernal et al., 1992",0 in nan_n_NN21,FO,0.29,41
607,Order Gonyaulacales Family uncertain,uncertain,Labyrinthodinium,truncatum,truncatum,67% in NN16,"Mudie, 1987",0.67 in nan_n_NN16,LO,2.8893000000000004,39.02214
607,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,oblonga,NA,40% in NN15,"Mudie, 1987",0.4 in nan_n_NN15,LO,3.832,38.81696
607,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,wallii,NA,100% in NN11,"Mudie, 1987",1 in nan_n_NN11,LO,5.59,38.4302
607,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,crassum,NA,80% in NN16,"Mudie, 1987",0.8 in nan_n_NN16,LO,2.732,39.0536
607,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,longispinigerum,NA,40% in NN16,"Mudie, 1987",0.4 in nan_n_NN16,LO,3.216,38.95248
607,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,israelianum,NA,10% in NN19,"De Vernal et al., 1992",0.1 in nan_n_NN19,FO,1.781,39.5942
607,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,psilatum,NA,50% in NN18,"De Vernal et al., 1992",0.1 in nan_n_NN19,FO,1.781,39.5942
607,misc,misc,Piperodinium,perplexum,NA,50% in NN19,"De Vernal et al., 1992",0.5 in nan_n_NN19,FO,1.185,40.667
607,misc,misc,Piperodinium,perplexum,NA,50% in NN19,"Mudie, 1987",0.5 in nan_n_NN19,FO,1.185,40.667
607,Gonyaulacaceae,other,Pyxidinopsis,tuberculata,NA,50% in NN17,"Versteegh, 1997",0.5 in nan_n_NN17,LO,2.4400000000000004,39.112
607,Order Gonyaulacales Family uncertain,uncertain,Reticulatosphaera,actinocoronata,NA,100% in NN12,"Mudie, 1987; Versteegh, 1997 sensu Louwye et al., 2004",1 in nan_n_NN12,LO,5.12,38.5336
607,Protoperidiniaceae,all,Selenopemphix,quanta,NA,0% in NN21,"De Vernal et al., 1992",0 in nan_n_NN21,FO,0.29,41
607,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,mirabilis,NA,50% in NN11,"Mudie, 1987",0.5 in nan_n_NN11,FO,6.9399999999999995,38.1332
607,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,pseudofurcatus,NA,90% in NN16,"Mudie, 1987",0.9 in nan_n_NN16,FO,2.611,39.0778
607,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,splendidus,NA,0% in NN18,"Mudie, 1987",0 in nan_n_NN18,LO,2.39,39.122
607,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,elongatus,NA,67% in NN19,"De Vernal et al., 1992",0.67 in nan_n_NN19,FO,0.9316999999999999,41
607,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,membranaceus,NA,15% in NN19,"De Vernal et al., 1992",0.15 in nan_n_NN19,LO,1.7065,39.728300000000004
607,Gonyaulacaceae,Gonyaulacoideae,Tectatodinium,pellitum,NA,50% in NN20,"De Vernal et al., 1992",0.5 in nan_n_NN20,LO,0.365,41
607,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,0% in NN14,"Mudie, 1987",0 in nan_n_NN14,LO,4.13,38.7514
607,Protoperidiniaceae,all,Votadinium,calvum,NA,0% in NN20,"De Vernal et al., 1992",0 in nan_n_NN20,FO,0.44,41
Jylland,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,25% NN6,"Dybkjaer and Piasecki, 2010",0.25 in nan_n_NN6,FO,13.122499999999999,52.806725
Jylland,Order Gonyaulacales Family uncertain,uncertain,Amiculosphaera,umbracula,NA,20%  in NN19,"Dybkjaer and Piasecki, 2010",0.2 in nan_n_NN19,LO,1.632,55.57568
Jylland,Order Gonyaulacales Family uncertain,uncertain,Amiculosphaera,umbracula,NA,50% NN7,"Dybkjaer and Piasecki, 2010",0.5 in nan_n_NN7,FO,11.395,53.134949999999996
Jylland,Protoperidiniaceae,all,Barssidinium,evangelineae,NA,60% NN10,"Dybkjaer and Piasecki, 2010",0.6 in nan_n_NN10,FO,8.786,53.71564
Jylland,Protoperidiniaceae,all,Barssidinium,evangelineae,NA,100% in NN12,"Dybkjaer and Piasecki, 2010",1 in nan_n_NN12,LO,5.12,54.6688
Jylland,Protoperidiniaceae,all,Barssidinium,pliocenicum,NA,100% in NN17,"Dybkjaer and Piasecki, 2010",1 in nan_n_NN17,LO,2.39,55.3786
Jylland,Gonyaulacaceae,Gonyaulacoideae,Bitectatodinium,tepikiense,NA,66% NN18,"Dybkjaer and Piasecki, 2010",0.66 in nan_n_NN18,FO,2.0864,55.457536
Jylland,Order Gonyaulacales Family uncertain,uncertain,Caligodinium,amiculum,NA,35% in NN2,"Dybkjaer and Piasecki, 2010",0.35 in nan_n_NN2,LO,21.231,51.40152
Jylland,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,waipawaensis,NA,50% NN4,"Dybkjaer and Piasecki, 2010",0.5 in nan_n_NN4,FO,16.43,52.1783
Jylland,Areoligeraceae,all,Chiropteridium,galea,NA,20% in NN2,"Dybkjaer and Piasecki, 2010",0.2 in nan_n_NN2,LO,21.912,51.34704
Jylland,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,cantharellus,NA,100% in NN2,"Dybkjaer and Piasecki, 2010",1 in nan_n_NN2,LO,18.28,51.8268
Jylland,Gonyaulacaceae,Cribroperidinioideae,Cousteaudinium,aubryae,NA,5% NN4,"Dybkjaer and Piasecki, 2010",0.05 in nan_n_NN4,FO,17.798,51.91838
Jylland,Gonyaulacaceae,Cribroperidinioideae,Cousteaudinium,aubryae,NA,60% in NN4,"Dybkjaer and Piasecki, 2010",0.6 in nan_n_NN4,LO,16.126,52.23606
Jylland,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,biffii,NA,65% in NP25,"Dybkjaer and Piasecki, 2010",0.65 in nan_n_NP25,LO,24.4285,51.145720000000004
Jylland,Protoperidiniaceae,all,Erymnodinium,delectabile,NA,100% in NN12,"Dybkjaer and Piasecki, 2010",1 in nan_n_NN12,LO,5.12,54.6688
Jylland,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,insigne,NA,85% NN2,"Dybkjaer and Piasecki, 2010",0.85 in nan_n_NN2,FO,18.961000000000002,51.69741
Jylland,Order Gonyaulacales Family uncertain,uncertain,Exochosphaeridium,insigne,NA,100% in NN3,"Dybkjaer and Piasecki, 2010",1 in nan_n_NN3,LO,17.95,51.8895
Jylland,Order Gonyaulacales Family uncertain,uncertain,Gramocysta,vesicula,NA,50% NN6,"Dybkjaer and Piasecki, 2010",0.5 in nan_n_NN6,FO,12.715,52.88415
Jylland,Gonyaulacaceae,Gonyaulacoideae,Hystrichosphaeropsis,obscura,NA,33% in NN11,"Dybkjaer and Piasecki, 2010",0.33 in nan_n_NN11,LO,7.398999999999999,54.07626
Jylland,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,multiplex,NA,100% NN17,"Dybkjaer and Piasecki, 2008",1 in nan_n_NN17,FO,2.39,55.3786
Jylland,Gonyaulacaceae,other,Melitasphaeridium,choanophorum,NA,10% NN16,"Dybkjaer and Piasecki, 2008",0.1 in nan_n_NN16,LO,3.579,55.06946
Jylland,Peridiniaceae,Deflandreoideae,Palaeocystodinium,miocaenicum,NA,85% NN4,"Dybkjaer and Piasecki, 2010",0.85 in nan_n_NN4,FO,15.366,52.38046
Jylland,Peridiniaceae,Deflandreoideae,Palaeocystodinium,miocaenicum,NA,40% in NN7,"Dybkjaer and Piasecki, 2010",0.4 in nan_n_NN7,LO,11.496,53.11576
Jylland,Protoperidiniaceae,all,Selenopemphix,armageddonensis,NA,30% NN11*,"Dybkjaer and Piasecki, 2010",0.3 in nan_n_NN11,FO,7.4799999999999995,54.0552
Jylland,Peridiniaceae,Deflandreoideae,Sumatradinium,hamulatum,NA,75% NN2,"Dybkjaer and Piasecki, 2010",0.75 in nan_n_NN2,FO,19.415,51.61115
Jylland,Gonyaulacaceae,Cribroperidinioideae,Thalassiphora,rota,NA,70% in NN2,"Dybkjaer and Piasecki, 2010",0.7 in nan_n_NN2,LO,19.642000000000003,51.56802
Jylland,Gonyaulacaceae,Cribroperidinioideae,Thalassiphora,pelagica,NA,60% in NN2,"Dybkjaer and Piasecki, 2010",0.6 in nan_n_NN2,LO,20.096,51.49232
Jylland,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,10% NN5,"Dybkjaer and Piasecki, 2010",0.1 in nan_n_NN5,FO,14.772,52.49332
Jylland,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,20% in NN6,"Dybkjaer and Piasecki, 2010",0.2 in nan_n_NN6,LO,13.203999999999999,52.79124
Jylland,Order Gonyaulacales Family uncertain,uncertain,Reticulatosphaera,actinocoronata,NA,65% between 0% NN13 and 100% NN15,"Dybkjaer and Piasecki, 2008",0.65 between 0 nan_n_NN13 1 nan_n_NN15,LO,4.197,54.90878
Chesapeak Bay,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,100% NN8,"De Verteuil and Norris, 1996",1 in nan_n_NN8,FO,10.55,36.223
Chesapeak Bay,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,spiridoides,NA,25% NN5,"De Verteuil and Norris, 1996",0.25 in nan_n_NN5,LO,14.565,35.6609
Chesapeak Bay,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,tectatum,NA,75% NN5,"De Verteuil and Norris, 1996",0.75 in nan_n_NN5,LO,13.875,35.7575
Chesapeak Bay,Protoperidiniaceae,all,Barssidinium,evangelineae,NA,100% NN10,"De Verteuil and Norris, 1996",1 in nan_n_NN10,FO,8.29,36.528
Chesapeak Bay,Order Gonyaulacales Family uncertain,uncertain,Caligodinium,amiculum,NA,30% NN2,"De Verteuil and Norris, 1996",0.3 in nan_n_NN2,LO,21.458000000000002,34.69588
Chesapeak Bay,Gonyaulacaceae,Gonyaulacoideae,Cannosphaeropsis,passio,NA,50% NN6,"De Verteuil and Norris, 1996",0.5 in nan_n_NN6,FO,12.715,35.9199
Chesapeak Bay,Gonyaulacaceae,Gonyaulacoideae,Cannosphaeropsis,passio,NA,100% NN8,"De Verteuil and Norris, 1996",1 in nan_n_NN8,LO,10.55,36.223
Chesapeak Bay,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,poulsenii,NA,100% NN3,"De Verteuil and Norris, 1996",1 in nan_n_NN3,FO,17.95,35.187
Chesapeak Bay,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,satchelliae,NA,0% NN3,"De Verteuil and Norris, 1996",0 in nan_n_NN3,LO,18.28,35.1408
Chesapeak Bay,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,poulsenii,NA,67% NN9a,"De Verteuil and Norris, 1996",0.4 in nan_n_NN9,LO,10.142,36.28012
Chesapeak Bay,Areoligeraceae,all,Chiropteridium,galea,NA,25% NN2,"De Verteuil and Norris, 1996",0.25 in nan_n_NN2,LO,21.685000000000002,34.6641
Chesapeak Bay,Order Gonyaulacales Family uncertain,uncertain,Cleistosphaeridium,placacanthum,NA,20% NN6,"De Verteuil and Norris, 1996",0.2 in nan_n_NN6,LO,13.203999999999999,35.85144
Chesapeak Bay,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,cantharellus,NA,85% NN2,"De Verteuil and Norris, 1996",0.85 in nan_n_NN2,LO,18.961000000000002,35.04546
Chesapeak Bay,Gonyaulacaceae,Cribroperidinioideae,Cousteaudinium,aubryae,NA,25% NN2,"De Verteuil and Norris, 1996",0.25 in nan_n_NN2,FO,21.685000000000002,34.6641
