source,location,lat,long
"Marret et al., 2020",F1769,-0.33,8.55
"Marret et al., 2020",P892,41.583,-130.617
"Marret et al., 2020",R4600,30.18,-88.94
"Marret et al., 2020",P891,44.672,-125.28
"Marret et al., 2020",R4601,30.16,-89
"Marret et al., 2020",P890,45.218,-125.575
"Marret et al., 2020",R4602,30.16,-88.99
"Marret et al., 2020",P889,42.745,-126.258
"Marret et al., 2020",R4603,30.15,-88.91
"Marret et al., 2020",P888,42.087,-126.6
"Marret et al., 2020",R4608A,30.19,-88.38
"Marret et al., 2020",P886,41.078,-134.655
"Marret et al., 2020",R4609,30.17,-88.37
"Marret et al., 2020",P885,41.477,-131.22
"Marret et al., 2020",R4610,30.12,-88.37
"Marret et al., 2020",P884,41.803,-129.005
"Marret et al., 2020",R4611,30.07,-88.51
"Marret et al., 2020",P883,42.213,-128.007
"Marret et al., 2020",R4612,30.11,-88.51
"Marret et al., 2020",P882,41.833,-126
"Marret et al., 2020",R4613,30.13,-88.77
"Marret et al., 2020",D2026,59.94,-65.94
"Marret et al., 2020",D2044,61.3,-71.06
"Marret et al., 2020",X1755,19.1603,-94.0688
"Marret et al., 2020",Z2127,72.05,-119.78
"Marret et al., 2020",P881,43.03,-126.578
"Marret et al., 2020",R4614,30.21,-88.79
"Marret et al., 2020",P880,44.73,-130.157
"Marret et al., 2020",R4621,30.23,-88.61
"Marret et al., 2020",P879,43.165,-125.087
"Marret et al., 2020",R4622,30.24,-88.66
"Marret et al., 2020",P878,43.168,-125.403
"Marret et al., 2020",R4623,30.27,-88.66
"Marret et al., 2020",P877,43.668,-125.32
"Marret et al., 2020",R4627,30.32,-88.6
"Marret et al., 2020",P876,44.5,-124.9
"Marret et al., 2020",R4628,30.27,-88.53
"Marret et al., 2020",P875,46.295,-125.613
"Marret et al., 2020",R4631,30.27,-88.5
"Marret et al., 2020",P874,46.3,-125.115
"Marret et al., 2020",R4634,30.26,-88.53
"Marret et al., 2020",P873,40.992,-127.805
"Marret et al., 2020",R4635,30.35,-88.43
"Marret et al., 2020",P872,44.28,-129.655
"Marret et al., 2020",R4636,30.34,-88.43
"Marret et al., 2020",L2128,59.05,-63.86
"Marret et al., 2020",X1754,19.0743,-94.9897
"Marret et al., 2020",P871,47.602,-125.758
"Marret et al., 2020",R4638,30.31,-88.47
"Marret et al., 2020",P870,47.935,-125.355
"Marret et al., 2020",R4639,30.3,-88.48
"Marret et al., 2020",P869,48.21,-125.685
"Marret et al., 2020",R4641,30.3,-88.38
"Marret et al., 2020",P868,48.183,-125.77
"Marret et al., 2020",R4643,30.26,-88.38
"Marret et al., 2020",P867,48.098,-126.017
"Marret et al., 2020",R4644,30.23,-88.38
"Marret et al., 2020",(#5)R5062C,25.14,-80.47
"Marret et al., 2020",P866,48.302,-126.055
"Marret et al., 2020",(#4)R5061A,25.15,-80.51
"Marret et al., 2020",P865,47.383,-124.913
"Marret et al., 2020",(#7)R5064A,25.06,-80.56
"Marret et al., 2020",P864,47.948,-126.272
"Marret et al., 2020",(#7) R5064B,25.06,-80.56
"Marret et al., 2020",P863,54.853,-137.893
"Marret et al., 2020",P861,55.3,-138.103
"Marret et al., 2020",R5032AQ,25.19,-80.64
"Marret et al., 2020",B2132,70.3,-66.09
"Marret et al., 2020",X1753,19.1595,-94.992
"Marret et al., 2020",P860,56.192,-136.44
"Marret et al., 2020",R4990,25.17,-80.63
"Marret et al., 2020",(#12) R5053A,25.07,-80.63
"Marret et al., 2020",P858,47.8,-127.122
"Marret et al., 2020",(#12) R5053B,25.07,-80.63
"Marret et al., 2020",P857,47.587,-129.507
"Marret et al., 2020",(#12) R5053C,25.07,-80.63
"Marret et al., 2020",P856,48.063,-128.057
"Marret et al., 2020",(#8) R5055A,25.17,-80.63
"Marret et al., 2020",P855,48.39,-127.153
"Marret et al., 2020",#21 R4986,25.18,-80.63
"Marret et al., 2020",P854,48.437,-129.87
"Marret et al., 2020",P853,48.23,-130.03
"Marret et al., 2020",R5009,25.02,-80.66
"Marret et al., 2020",(#13) R5056B,25.02,-80.66
"Marret et al., 2020",P852,49.21,-129.243
"Marret et al., 2020",(#13) R5056A,25.02,-80.66
"Marret et al., 2020",P851,49.397,-128.14
"Marret et al., 2020",(#13) R5111A,25.02,-80.66
"Marret et al., 2020",P850,49.013,-127.767
"Marret et al., 2020",X1752,19.0048,-94.9267
"Marret et al., 2020",Z2134,74.12,-83.37
"Marret et al., 2020",(#14) R5057A,25.03,-80.68
"Marret et al., 2020",P849,46.72,-127.542
"Marret et al., 2020",(#16) R5133A,25.01,-80.76
"Marret et al., 2020",P848,47.033,-131.158
"Marret et al., 2020",P846,46.66,-134.27
"Marret et al., 2020",R5228A,25.15,-80.57
"Marret et al., 2020",4406,-51.94,161.35
"Marret et al., 2020",P844,59.683,-147.583
"Marret et al., 2020",GDP11-3,28.08,134.61
"Marret et al., 2020",P843,59.555,-148.308
"Marret et al., 2020",GPD 11-4,28.05,134.55
"Marret et al., 2020",P841,59.04,-150
"Marret et al., 2020",GDP11-6,28.01,131.68
"Marret et al., 2020",P840,48.355,-124.14
"Marret et al., 2020",GDP11-11,27.91,132.08
"Marret et al., 2020",P838,44.883,-131.667
"Marret et al., 2020",KH76-2-2,27.85,132.96
"Marret et al., 2020",P837,43.525,-131.567
"Marret et al., 2020",KH76-2-4,24.51,133.1
"Marret et al., 2020",P836,42.658,-131.117
"Marret et al., 2020",B2140,71.43,-70.44
"Marret et al., 2020",X1751,19.064,-94.8777
"Marret et al., 2020",NG,32.75,129.83
"Marret et al., 2020",P832,40.808,-124.55
"Marret et al., 2020",OM,33,129.83
"Marret et al., 2020",P831,43.55,-128.75
"Marret et al., 2020",P830,44.117,-127.983
"Marret et al., 2020",SZ,34.41,131.16
"Marret et al., 2020",HR,35.61,135.91
"Marret et al., 2020",P829,43.583,-129.228
"Marret et al., 2020",A824,48.439,-58.64
"Marret et al., 2020",SD,38.08,138.41
"Marret et al., 2020",A823,48.437,-58.635
"Marret et al., 2020",HZ,39.41,139.91
"Marret et al., 2020",A822,48.436,-58.631
"Marret et al., 2020",OG,39.83,139.83
"Marret et al., 2020",A821,48.435,-58.628
"Marret et al., 2020",Y1,34.15,124.33
"Marret et al., 2020",A820,47.692,-58.36
"Marret et al., 2020",Y2,34.11,123.18
"Marret et al., 2020",A819,47.741,-58.321
"Marret et al., 2020",Y5,34.98,123.98
"Marret et al., 2020",L2142,56.89,-52.69
"Marret et al., 2020",X1750,19.1647,-94.896
"Marret et al., 2020",A818,47.737,-58.339
"Marret et al., 2020",Y6,35.81,123.83
"Marret et al., 2020",A817,47.665,-57.934
"Marret et al., 2020",Y7,35.5,122.68
"Marret et al., 2020",A816,47.65,-57.934
"Marret et al., 2020",Y9,35.98,124.31
"Marret et al., 2020",A815,47.576,-57.377
"Marret et al., 2020",E4,31,127.08
"Marret et al., 2020",A814,47.604,-57.352
"Marret et al., 2020",E7,29,125.16
"Marret et al., 2020",A813,47.694,-57.31
"Marret et al., 2020",E8,29.58,125.65
"Marret et al., 2020",A812,47.726,-57.289
"Marret et al., 2020",E9,30,125.16
"Marret et al., 2020",E10,30.98,125.16
"Marret et al., 2020",Z810,79.65,47.87
"Marret et al., 2020",E14,35.71,123
"Marret et al., 2020",Z809,79.57,46.94
"Marret et al., 2020",E15,35,123
"Marret et al., 2020",Z808,75.48,57.17
"Marret et al., 2020",X1749,18.973,-94.682
"Marret et al., 2020",Z2144,68.4902,-103.4189
"Marret et al., 2020",C2,34.73,124.33
"Marret et al., 2020",Z807,75.56,56.45
"Marret et al., 2020",C4,35.48,123.66
"Marret et al., 2020",Z806,80.95,51.84
"Marret et al., 2020",C5,35.5,124.31
"Marret et al., 2020",Z804,80.59,55.75
"Marret et al., 2020",C6,32,125.11
"Marret et al., 2020",Z801,74.988,79.851
"Marret et al., 2020",C8,31.98,127
"Marret et al., 2020",Z800,76.008,79.963
"Marret et al., 2020",C14,30,126
"Marret et al., 2020",Z799,69.776,64.861
"Marret et al., 2020",NG7,32.73,129.73
"Marret et al., 2020",Z798,71,64.5
"Marret et al., 2020",NG8,32.73,129.75
"Marret et al., 2020",Z797,72.693,64.568
"Marret et al., 2020",NG9,32.75,129.76
"Marret et al., 2020",Z796,72.636,59.971
"Marret et al., 2020",NG10,32.73,129.76
"Marret et al., 2020",O795,53.752,-169.1
"Marret et al., 2020",X1748,18.7809,-91.47
"Marret et al., 2020",Z2145,68.3142,-102.9448
"Marret et al., 2020",NG11,32.71,129.78
"Marret et al., 2020",O794,54.917,-166.975
"Marret et al., 2020",NG12,32.7,129.8
"Marret et al., 2020",O793,55.312,-167.075
"Marret et al., 2020",NG13,32.7,129.8
"Marret et al., 2020",O792,56.347,-167.618
"Marret et al., 2020",NG14,32.7,129.83
"Marret et al., 2020",O791,56.482,-170.057
"Marret et al., 2020",NG15,32.71,129.85
"Marret et al., 2020",O790,56.637,-171.133
"Marret et al., 2020",NG16,32.71,129.85
"Marret et al., 2020",O789,57.042,-171.3
"Marret et al., 2020",O788,57.872,-171.657
"Marret et al., 2020",SZ1,34.38,131.21
"Marret et al., 2020",O787,58.57,-172.017
"Marret et al., 2020",SZ1A,34.38,131.21
"Marret et al., 2020",O786,59.233,-172.567
"Marret et al., 2020",SZ3,34.36,131.21
"Marret et al., 2020",O785,59.595,-173.088
"Marret et al., 2020",SZ10,34.36,131.2
"Marret et al., 2020",X1747,18.5904,-91.5617
"Marret et al., 2020",Z2146,68.3103,-101.7655
"Marret et al., 2020",O784,60.75,-174.6
"Marret et al., 2020",SZ14,34.38,131.21
"Marret et al., 2020",O783,61.127,-175.202
"Marret et al., 2020",OB1,33,129.75
"Marret et al., 2020",O782,61.3,-176.497
"Marret et al., 2020",OB2,33.01,129.81
"Marret et al., 2020",O781,60.983,-176.733
"Marret et al., 2020",OB3,33.05,129.86
"Marret et al., 2020",O780,60.56,-176.53
"Marret et al., 2020",OB4,33,129.91
"Marret et al., 2020",O779,60.292,-175.905
"Marret et al., 2020",OB5,33,129.86
"Marret et al., 2020",O778,59.753,-174.412
"Marret et al., 2020",OB6,33,129.81
"Marret et al., 2020",O777,59.488,-173.768
"Marret et al., 2020",OB7,32.93,129.9
"Marret et al., 2020",O776,59.982,-171.025
"Marret et al., 2020",OB8,32.93,129.86
"Marret et al., 2020",O775,60.023,-170.628
"Marret et al., 2020",OB9,32.93,129.81
"Marret et al., 2020",X1746,18.6281,-91.8271
"Marret et al., 2020",Z2147,68.3165,-100.8032
"Marret et al., 2020",O774,58.075,-167.85
"Marret et al., 2020",OB10,32.83,129.98
"Marret et al., 2020",O773,56.25,-168.353
"Marret et al., 2020",OB11,32.85,129.96
"Marret et al., 2020",O772,55.65,-166.537
"Marret et al., 2020",OB12,32.66,129.95
"Marret et al., 2020",O771,55.4,-165.9
"Marret et al., 2020",OB13,32.88,129.91
"Marret et al., 2020",O770,55.203,-165.298
"Marret et al., 2020",OB14,32.88,129.86
"Marret et al., 2020",O769,56.058,-165.315
"Marret et al., 2020",OB15,32.88,129.85
"Marret et al., 2020",O768,56.397,-165.303
"Marret et al., 2020",OB16,32.85,129.86
"Marret et al., 2020",O767,57.122,-165.688
"Marret et al., 2020",OB17,32.85,129.83
"Marret et al., 2020",O766,57.303,-166.058
"Marret et al., 2020",OB18,32.83,129.83
"Marret et al., 2020",A-5,32,123.98
"Marret et al., 2020",O765,58.367,-168.933
"Mertens et al., 2014",Ambon,3.65,128.20
"Mertens et al., 2014",East Vietnam,15.69,108.68
"Mertens et al., 2014",Koror,7.30,134.48
"Mertens et al., 2014",Masinloc,15.56,119.94
"Mertens et al., 2014",Shioya Bay,26.66,128.10
"Thöle et al., 2022",SABRINA_KC2,-64.47,115.62
"Thöle et al., 2022",SABRINA_KC3,-64.46,115.04
"Thöle et al., 2022",SABRINA_KC11,-65.13,120.05
"Thöle et al., 2022",SABRINA_KC14,-64.54,116.64
"Thöle et al., 2022",SABRINA_PC6,-64.82,120.14
"Thöle et al., 2022",SABRINA_PC7,-65.13,120.05
"Thöle et al., 2022",NBP1402_MC_45,-66.18,120.50
"Thöle et al., 2022",NBP1402_SMG51,-66.32,120.46
"Thöle et al., 2022",NBP1402_KC9,-66.36,119.86
"Thöle et al., 2022",NBP1402_KC42,-66.48,120.33
"Thöle et al., 2022",NBP1402_KC27B,-66.18,120.50
"Thöle et al., 2022",NBP1402_KC14,-66.87,118.24
"Thöle et al., 2022",NBP1402_27A,-66.18,120.50
"Thöle et al., 2022",NBP1402_KC13,-66.87,118.24
"Thöle et al., 2022",NBP1402_JKC53,-66.18,120.50
"Thöle et al., 2022",BC22,-76.69,169.08
"Thöle et al., 2022",ANTA02_AV43,-74.14,166.08
"Thöle et al., 2022",U1361,-64.41,143.89
"Thöle et al., 2022",MD04-2714,-43.40,49.82
"Thöle et al., 2022",MD07-3098,-40.93,-75.03
"Thöle et al., 2022",MD07-3100,-41.60,-74.96
"Thöle et al., 2022",MD12-3401,-44.68,80.39
"Thöle et al., 2022",U1357B,-66.41,140.43
"Thöle et al., 2022",ANT 29_P7-14,-67.44,77.18
"Thöle et al., 2022",ANT 29_P7-16,-68.38,76.20
"Thöle et al., 2022",ANT 29_PA-05,-67.24,76.18
"Thöle et al., 2022",ANT 29_PA-01,-67.21,71.28
"Thöle et al., 2022",ANT 29_P3-03,-66.00,67.81
"Thöle et al., 2022",ANT 30_D1-07,-62.24,-56.58
"Thöle et al., 2022",ANT 30_D2-10,-62.96,-52.27
"Thöle et al., 2022",ANT 30_D2-05,-61.59,-54.15
"Thöle et al., 2022",ANT 30_DA-02,-60.84,-49.58
"Thöle et al., 2022",ANT 30_IS-01,-69.26,76.38
"Thöle et al., 2022",ANT 31_JB04,-75.30,172.37
"Thöle et al., 2022",ANT 31_JB05,-74.76,173.19
"Thöle et al., 2022",ANT 31_JB01,-77.59,165.57
"Thöle et al., 2022",ANT 31_R10,-75.00,167.00
"Thöle et al., 2022",ANT 31_R05,-74.78,167.78
"Thöle et al., 2022",ANT 31_R11,-74.95,167.81
"Thöle et al., 2022",ANT 31_R14,-74.94,164.80
"Thöle et al., 2022",ANT 31_R09,-75.00,166.00
"Thöle et al., 2022",ANT 31_R02,-74.79,165.13
"Thöle et al., 2022",ANT 32_AB18B,-71.90,-128.15
"Thöle et al., 2022",ANT 32_RB03B,-75.75,-176.87
"Thöle et al., 2022",ANT 32_RB05B,-76.41,-177.72
"Thöle et al., 2022",ANT 32_RB06B,-76.71,-178.24
"Thöle et al., 2022",ANT 32_RB07B,-77.05,-178.90
"Thöle et al., 2022",ANT 32_RB08B,-77.31,179.85
"Thöle et al., 2022",ANT 32_RB11B,-77.27,174.60
"Thöle et al., 2022",ANT 32_RB16B,-74.51,175.12
"Thöle et al., 2022",ANT 33_A1-05,-77.40,-162.68
"Thöle et al., 2022",ANT 33_A1-07,-78.17,-163.04
"Thöle et al., 2022",ANT 33_A1-08,-78.17,-165.79
"Thöle et al., 2022",ANT 33_A1-15,-77.13,174.96
"Thöle et al., 2022",ANT 33_A1-18,-76.42,167.72
"Thöle et al., 2022",ANT 33_I5,-75.09,165.05
"Thöle et al., 2022",ANT 33_A1-20,-77.67,165.89
"Thöle et al., 2022",ANT 33_A2-03,-73.70,170.98
"Thöle et al., 2022",ANT 33_A2-05,-72.61,172.44
"Thöle et al., 2022",ANT 35_R1-03,-75.00,168.36
